Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"04/03/2016","5 CUSHING RD, FARRANREE, CORK","","Cork","€92,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","5 Gurraun Close, Ard na Groi, Tramore","","Waterford","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","5 The Old Stables, Seapont Road, Bray","","Wicklow","€447,136.56","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"04/03/2016","50 BREMORE PASTURES WAY, BALBRIGGAN, DUBLIN","","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","51 THE OAKS, LISCREAGH, MURROE","","Limerick","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","53 SLADE CASTLE COURT, SAGGART, CO DUBLIN","Dublin 24","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","54 STATION HOUSE, WATERWAYS, SALLINS","","Kildare","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","55 SWEETMOUNT AVE, DUNDRUM, DUBLIN 14","Dublin 14","Dublin","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","58 THE MILLRACE, BURRIN ROAD, CARLOW","","Carlow","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","6 Flagship Harbour, Lanesborough","","Roscommon","€70,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/03/2016","6 HILLCREST COURT, GRIFFITH AVE, GLASNEVIN DUBLIN 11","Dublin 9","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","6 Seascape, Clontarf, Dublin 3","Dublin 3","Dublin","€519,823.78","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/03/2016","6 THE COURT, SEATOWN PARK, SWORDS","","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","62 WOODLANDS, LACKAGH, TURLOUGHMORE","","Galway","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","64 ANNAMOE TCE, DUBLIN 7, DUBLIN","Dublin 7","Dublin","€120,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","65 SOLOMONS COURT, LETTERKENNY, DONEGAL","","Donegal","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","68 AN CIMIN MOR, CAPPAGH ROAD, BARNA","","Galway","€306,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","68 LEIGHLIN ROAD, CRUMLIN, DUBLIN 12","","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","69 WILTON COURT, WILTON, CORK","","Cork","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","7  Temple View Rise, Clarehall, Dublin 13","Dublin 13","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","7 ARMADA HOLIDAY COTTAGES, BUNDORAN, DONEGAL","","Donegal","€66,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","7 MILLVIEW TERRACE, DRIPSEY, CORK","","Cork","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","74 MOUNT DRUMMOND SQ, HAROLDS CROSS, DUBLIN 6","Dublin 6","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","76 Rathcurragh, Newbridge","","Kildare","€193,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","78 RATHCURRAGH, GREEN RD, NEWBRIDGE","","Kildare","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","8 ABBEY COURT, GEORGES ST, WEXFORD","","Wexford","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","8 Diswellstown Manor, Castleknock","","Dublin","€422,907.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"04/03/2016","8 The Brambles, Pembroke Wood, Passage West","","Cork","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","80 PINEWOODS, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€188,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","81 KINVARA PARK, NAVAN RD, DUBLIN 7","Dublin 7","Dublin","€303,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","83 CALLENDERS MILL, SIMMONSTOWN MANOR, CELBRIDGE","","Kildare","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","84 FRENCHPARK, ORANMORE, GALWAY","","Galway","€63,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","87 MADIERA WOOD, THE MOYNE, ENNISCORTHY","","Wexford","€121,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","9 CASTLECOUNTESS, TRALEE, KERRY","","Kerry","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","90 FRENCHPARK, ORANMORE, GALWAY","","Galway","€63,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","91 FRENCHPARK, ORANMORE, GALWAY","","Galway","€63,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","94 FOXFIELD, CARRICKMACROSS, MONAGHAN","","Monaghan","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","ALLINAHOW, DUNQUIN, KERRY","","Kerry","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","APT 1 HUMPHREYS PAROCHIAL HALL, TOWNS PARK, BALLYHAISE","","Cavan","€14,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","APT 17 BLOCK A, THE GLEN, BETTYGLEN DUBLIN 5","Dublin 5","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","APT 2 HUMPHREYS PAROCHIAL HALL, TOWNS PARK, BALLYHAISE","","Cavan","€14,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","APT 207, RICHMOND COURT, MOUNT KENNETT","","Limerick","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","APT 2, 9 PRINCES ST, CORK","","Cork","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","APT 3 HUMPHREYS PAROCHIAL HALL, TOWNS PARK, BALLYHAISE","","Cavan","€14,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","APT 4 HUMPHREYS PAROCHIAL HALL, TOWNS PARK, BALLYHAISE","","Cavan","€14,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","APT 6 CURRAHEEN, ST NESSANS RD, DOORADOYLE","","Limerick","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","BALLYBOE, RATHMULLAN, CO DONEGAL","","Donegal","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","BALLYHOMOCK, CAPPAGH, ASKEATON","","Limerick","€176,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","BAYVIEW, MAURITIUS TOWN, ROSSLARE STRAND","","Wexford","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","BEDLAM, GORTAHORK, LETTERKENNY","","Donegal","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","Beechwood House, Crory, Ferns","","Wexford","€225,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"04/03/2016","BOUGH, COOTEHILL, CAVAN","","Cavan","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","bradystown, ratoath","","Meath","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","CLONAMONA, CRAANFORD, GOREY","","Wexford","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","CLONEYGATH, MONASTEREVIN, CO KILDARE","","Kildare","€73,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","COOLREAGH, TOGHER, TUAM","","Galway","€187,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","CREEVY, SWINBURNE, CARRICKMACROSS","","Monaghan","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","Daly's House, Slip, Bantry","","Cork","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","DAROGUE, BALLYMAHON, LONGFORD","","Longford","€64,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","DERRYMULLEN, ROBERTSTOWN, CO KILDARE","","Kildare","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","DROMOD GARDA STATION, DROMOD BEG, DROMOD","","Leitrim","€142,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","FARNASCULLOGUE, BALLINA, CO MAYO","","Mayo","€64,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","FOILOGOHIG, BALLYDESMOND, CO CORK","","Cork","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","GLYNNS BAR, ORANMORE, GALWAY","","Galway","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","GRAIGUE, SHANBALLYMORE, MALLOW","","Cork","€57,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","Gunnocks, Kilbride Road, Clonee","","Meath","€585,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","HILL HOUSE, HARBOUR VIEW, KILBRITAIN","","Cork","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","KILBRIDE, ROCHFORDBRIDGE, WESTMEATH","","Westmeath","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","KNOCKA, DROM, TEMPLEMORE","","Tipperary","€162,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","LYREEN, ARAGLEN, KILWORTH","","Cork","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","NO 7 CUIRT NA HABHAINN, CLAREGALWAY, CO GALWAY","","Galway","€188,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","PINE HILL, QUARRY RD, GREYSTONES","","Wicklow","€1,180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","RATHQUAGE, BUNMAHON, WATERFORD","","Waterford","€152,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","ST CLARES, HEADFORD, CO GALWAY","","Galway","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","ST MARTHA, BATCHELORS WALK, MALLOW","","Cork","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","THE ORCHARD, ISLAND LANE, BALLINAKILL","","Waterford","€665,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","WHITE HOUSE, ANNAMOE, PORTARLINGTON","","Laois","€186,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2016","WINDSOR, COOLRAIN, MOUNTRATH","","Laois","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2016","52 CONNOLLY PARK, CASEYS CROSS, CORK","","Cork","€164,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","1 BROOKSIDE COTTAGE, EASTPORT, BALLYSHANNON","","Donegal","€45,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","114 KIMMAGE RD WEST, DUBLIN 12, DUBLIN","Dublin 12","Dublin","€535,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","117 MERIDIAN COURT, ROYAL CANAL PARK, RATOATH RD DUBLIN 15","Dublin 7","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","13 REDDINGTON ROAD, SHANTALLA, GALWAY","","Galway","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","14 Wyvern, Bray","","Wicklow","€536,123.34","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"07/03/2016","143 PARK DRIVE AVENUE, CASTLEKNOCK, CO DUBLIN","","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","15 DUNARAS, BISHOP ODONNELL RD, GALWAY","","Galway","€99,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","16 LIMELAWN COURT, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","169 CLONMACNOISE ROAD, KIMMAGE, DUBLIN 12","Dublin 12","Dublin","€194,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","177 CASTLECURRAGH VALE, BLANCHARDSTOWN, DUBLIN 15","","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","18 CROSSTREES, MAIN STREET, HOWTH","Dublin 13","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","2 Coopers Wood, Chapel Road, Kinsealy","","Dublin","€557,522.12","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"07/03/2016","20 ASH MEADOWS, STRANORLAR, COUNTY DONEGAL","","Donegal","€66,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","209 MOOREFIELD PARK, NEWBRIDGE, KILDARE","","Kildare","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","21 ROSEMOUNT CLOSE, CAHIR, TIPPERARY","","Tipperary","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","21 THE HAWTHORNS, KILBROGAN, BANDON","","Cork","€215,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","22 LODGE COURT, BORRIS, CARLOW","","Carlow","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","23 BELFRY DRIVE, THE BELFRY, CITYWEST RD DUBLIN 24","Dublin 24","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","24 DRUM CARRAIG, CAVAN, CAVAN","","Cavan","€106,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","24 THE ABBEY, CLASSES LAKE, OVENS","","Cork","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","2452 Church View, Suncroft, The Curragh","","Kildare","€82,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","25 MELL ST, KILMINCHY, PORTLAOISE","","Laois","€82,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","25 THE GLEN, BALLYNEETY, LIMERICK","","Limerick","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","28 TURNBERRY, BALDOYLE DUBLIN 13, DUBLIN","Dublin 13","Dublin","€445,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","29 MERTON HALL, MILLTOWN AVE, MOUNT ST ANNES DUBLIN 6","Dublin 6","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","29 ROCKHILL, CARAVAN PARK, KERRYKEEL","","Donegal","€45,328.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","3 CEDARWOOD GROVE, CASTLECONNELL, CO LIMERICK","","Limerick","€104,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","3 Drumanachoo, Churchill, Letterkenny","","Donegal","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","3 OLD RD, CAHIRCIVEEN, KERRY","","Kerry","€25,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","33 Erne Street Upper, Dublin","Dublin 2","Dublin","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","33 GORT GREINE, RAHOON, GALWAY","","Galway","€253,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","36 BERSFORD STREET, DUBLIN 7","","Dublin","€142,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","39 PROSPECT AVE, DUBLIN 9, DUBLIN","Dublin 9","Dublin","€224,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","4 WADELAI GREEN, GLASNEVIN, DUBLIN 11","","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","41 FOX LODGE MANOR, RATOATH, MEATH","","Meath","€358,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","5 BRENNANSTOWN VALE, CARRICKMINES, DUBLIN 18","","Dublin","€1,550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","50 WILLBROOK EST, WHITECHURCH RD, RATHFARNHAM DUBLIN 14","Dublin 14","Dublin","€485,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","54 GLEN VALE, BALLY RAGGET, KILKENNY","","Kilkenny","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","57 Acha Bhile, Lahinch Road, Ennis","","Clare","€103,965.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/03/2016","58 Radharc an Mhuilinn, Rathwire, Killucan","","Westmeath","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","6  THE TERRACE, ROBSWALL, MALAHIDE","","Dublin","€387,665.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/03/2016","6 WATKINS BUILDINGS, UPPER COOMBE, DUBLIN 8","Dublin 8","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","73 BOROIMHE CHERRY, SWORDS, DUBLIN","","Dublin","€240,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","80 PEARSE RD, BALLYPHEHANE, CORK","","Cork","€206,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","89 GEORGES ST, DROGHEDA, LOUTH","","Louth","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","8B -  ORCHARD LANE, DINGLE, CO KERRY","","Kerry","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","9 PARK GLEN, GRANGERATH, DUBLIN RD","","Meath","€147,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","90 Woodlawn, Allenwood, Naas","","Kildare","€150,406.50","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/03/2016","9A CENTRE RD, BALLYGANNON, RATHDRUM","","Wicklow","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","AUGHERVILLA, CLAREMORRIS, MAYO","","Mayo","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","BALLYMAKEERA EAST, MACROOM, CORK","","Cork","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","BOOLDURRAGH, FENAGH, BAGENALSTOWN","","Carlow","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","CLOONCAN, BALLINLOUGH, CO ROSCOMMON","","Roscommon","€41,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","CONOR PASS RD, DINGLE, KERRY","","Kerry","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","DAARS NORTH, SALLINS, KILDARE","","Kildare","€694,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","DOONEEN LEVEL CROSSING COTTAGE, MILLSTREET, CORK","","Cork","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2016","GRANCORE NORTH, CLONAKILTY, CORK","","Cork","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
